sq18	JX864703.1	100.000	253	0	0	1	253	519	771	1.73e-127	468	77133	Bacteria
sq19	KP989475.1	100.000	253	0	0	1	253	14	266	1.73e-127	468	77133	Bacteria
sq19	KU578580.1	85.490	255	33	4	1	253	474	726	8.74e-66	263	77133	Bacteria
sq19	KX952925.1	76.471	136	32	0	115	250	633	768	2.03e-12	86.1	77133	Bacteria
sq19	KP561296.1	79.167	120	25	0	131	250	131	250	7.31e-12	84.2	77133	Bacteria
sq19	AB940478.1	79.825	114	23	0	137	250	136	249	7.31e-12	84.2	198431	N/A
sq20	JQ347341.1	99.605	253	1	0	1	253	519	771	8.03e-126	462	77133	Bacteria
sq20	JQ347320.1	99.605	253	1	0	1	253	520	772	8.03e-126	462	77133	Bacteria
sq20	JQ179392.1	99.605	253	1	0	1	253	433	685	8.03e-126	462	77133	Bacteria
sq20	KY277639.1	99.209	253	2	0	1	253	1	253	3.74e-124	457	77133	Bacteria
sq20	AB981889.1	99.209	253	2	0	1	253	498	750	3.74e-124	457	77133	Bacteria
sq21	MN857800.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	77133	Bacteria
sq21	LC314464.1	100.000	253	0	0	1	253	189	441	1.73e-127	468	213322	Bacteria
sq21	MG875880.1	100.000	253	0	0	1	253	10	262	1.73e-127	468	77133	Bacteria
sq21	MH314666.1	100.000	253	0	0	1	253	20	272	1.73e-127	468	77133	Bacteria
sq21	MT774816.1	100.000	253	0	0	1	253	172	424	1.73e-127	468	77133	Bacteria
sq22	KY498712.1	100.000	253	0	0	1	253	263	515	1.73e-127	468	89381	Eukaryota
sq22	MG002163.1	100.000	253	0	0	1	253	476	728	1.73e-127	468	77133	Bacteria
sq22	MG002156.1	100.000	253	0	0	1	253	476	728	1.73e-127	468	77133	Bacteria
sq22	ON195859.1	100.000	253	0	0	1	253	155	407	1.73e-127	468	77133	Bacteria
sq22	LC543555.1	100.000	253	0	0	1	253	124	376	1.73e-127	468	77133	Bacteria
sq23	KU936843.1	100.000	253	0	0	1	253	198	450	1.73e-127	468	77133	Bacteria
sq23	KU936841.1	100.000	253	0	0	1	253	194	446	1.73e-127	468	77133	Bacteria
sq23	KU936838.1	100.000	253	0	0	1	253	187	439	1.73e-127	468	77133	Bacteria
sq23	HG990784.1	90.083	242	24	0	12	253	12	253	2.38e-81	315	152509	Bacteria
sq23	MF970244.1	90.083	242	24	0	12	253	201	442	2.38e-81	315	77133	Bacteria
sq24	KY277709.1	99.605	253	1	0	1	253	1	253	8.03e-126	462	77133	Bacteria
sq24	KC854380.1	99.606	254	0	1	1	253	446	699	8.03e-126	462	1368574	Bacteria
sq24	FJ154998.1	99.209	253	2	0	1	253	527	779	3.74e-124	457	77133	Bacteria
sq24	KU578789.1	98.819	254	2	1	1	253	526	779	1.74e-122	451	77133	Bacteria
sq24	MG525087.1	98.419	253	4	0	1	253	1	253	8.09e-121	446	432652	Bacteria
sq25	MW961636.1	100.000	253	0	0	1	253	434	686	1.73e-127	468	309857	Bacteria
sq25	MW961630.1	100.000	253	0	0	1	253	448	700	1.73e-127	468	309857	Bacteria
sq25	MW961608.1	100.000	253	0	0	1	253	434	686	1.73e-127	468	309857	Bacteria
sq25	MW961606.1	100.000	253	0	0	1	253	445	697	1.73e-127	468	309857	Bacteria
sq25	MW961603.1	100.000	253	0	0	1	253	445	697	1.73e-127	468	309857	Bacteria
sq26	MW961615.1	100.000	253	0	0	1	253	435	687	1.73e-127	468	309857	Bacteria
sq26	ON195828.1	100.000	253	0	0	1	253	152	404	1.73e-127	468	77133	Bacteria
sq26	ON028035.1	100.000	253	0	0	1	253	152	404	1.73e-127	468	91750	Bacteria
sq26	MW559848.1	100.000	253	0	0	1	253	20	272	1.73e-127	468	77133	Bacteria
sq26	MT774802.1	100.000	253	0	0	1	253	152	404	1.73e-127	468	77133	Bacteria
sq27	MG875693.1	100.000	253	0	0	1	253	177	429	1.73e-127	468	77133	Bacteria
sq27	FJ425613.1	99.605	253	1	0	1	253	620	872	8.03e-126	462	522690	Bacteria
sq27	JQ516336.1	99.605	253	0	1	1	253	513	764	2.89e-125	460	1230371	Bacteria
sq27	FJ425621.1	99.605	253	0	1	1	253	620	871	2.89e-125	460	522690	Bacteria
sq27	HG326497.1	99.209	253	1	1	1	253	620	871	1.34e-123	455	77133;270495	Bacteria
sq28	CP035914.1	100.000	253	0	0	1	253	579361	579613	1.73e-127	468	59932	Bacteria
sq28	CP035914.1	100.000	253	0	0	1	253	2312714	2312462	1.73e-127	468	59932	Bacteria
sq28	MF498381.1	100.000	253	0	0	1	253	445	697	1.73e-127	468	77133	Bacteria
sq28	AB058292.1	100.000	253	0	0	1	253	368	620	1.73e-127	468	156070	Bacteria
sq28	CP047932.1	100.000	253	0	0	1	253	574336	574588	1.73e-127	468	59932	Bacteria
sq28	CP047932.1	100.000	253	0	0	1	253	2305605	2305353	1.73e-127	468	59932	Bacteria
sq28	CP047943.1	100.000	253	0	0	1	253	607107	607359	1.73e-127	468	221352	Bacteria
sq28	CP047943.1	100.000	253	0	0	1	253	2268596	2268344	1.73e-127	468	221352	Bacteria
sq29	NR_173559.1	100.000	253	0	0	1	253	518	770	1.73e-127	468	1930273	Bacteria
sq29	CP036525.1	100.000	253	0	0	1	253	864665	864917	1.73e-127	468	1930273	Bacteria
sq29	CP036525.1	100.000	253	0	0	1	253	6573991	6574243	1.73e-127	468	1930273	Bacteria
sq29	MK110388.1	100.000	253	0	0	1	253	512	764	1.73e-127	468	77133	Bacteria
sq29	MG875976.1	100.000	253	0	0	1	253	174	426	1.73e-127	468	77133	Bacteria
sq29	KY877627.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	77133	Bacteria
sq30	KX178516.1	90.574	244	23	0	7	250	6	249	3.95e-84	324	77133	Bacteria
sq30	KC492702.1	90.000	250	25	0	1	250	478	727	3.95e-84	324	86027	Bacteria
sq30	KC492701.1	90.000	250	25	0	1	250	478	727	3.95e-84	324	86027	Bacteria
sq30	KC492700.1	90.000	250	25	0	1	250	478	727	3.95e-84	324	86027	Bacteria
sq30	KC492699.1	90.000	250	25	0	1	250	478	727	3.95e-84	324	86027	Bacteria
sq31	MG875681.1	100.000	253	0	0	1	253	153	405	1.73e-127	468	77133	Bacteria
sq31	KX013818.1	100.000	253	0	0	1	253	150	402	1.73e-127	468	77133	Bacteria
sq31	MF081048.1	100.000	253	0	0	1	253	153	405	1.73e-127	468	77133	Bacteria
sq31	MT858091.1	100.000	253	0	0	1	253	495	747	1.73e-127	468	34034	Bacteria
sq31	MT774905.1	100.000	253	0	0	1	253	153	405	1.73e-127	468	77133	Bacteria
sq32	MT902152.1	100.000	253	0	0	1	253	41153	41405	1.73e-127	468	265564	Eukaryota
sq32	ON195836.1	100.000	253	0	0	1	253	155	407	1.73e-127	468	77133	Bacteria
sq32	LC686614.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	77133	Bacteria
sq32	NC_058705.1	100.000	253	0	0	1	253	11972	12224	1.73e-127	468	371681	Eukaryota
sq32	NC_058705.1	100.000	253	0	0	1	253	70636	70384	1.73e-127	468	371681	Eukaryota
sq32	NC_058704.1	100.000	253	0	0	1	253	11987	12239	1.73e-127	468	41457	Eukaryota
sq32	NC_058704.1	100.000	253	0	0	1	253	70582	70330	1.73e-127	468	41457	Eukaryota
sq33	KU578413.1	100.000	254	0	0	1	254	454	707	4.82e-128	470	77133	Bacteria
sq33	JQ240797.1	100.000	254	0	0	1	254	455	708	4.82e-128	470	77133	Bacteria
sq33	JQ240760.1	100.000	254	0	0	1	254	455	708	4.82e-128	470	77133	Bacteria
sq33	KT880354.1	100.000	251	0	0	1	251	455	705	2.24e-126	464	114243	Archaea
sq33	KT880303.1	99.606	254	1	0	1	254	456	709	2.24e-126	464	77133	Bacteria
sq34	NC_044491.1	100.000	253	0	0	1	253	65581	65833	1.73e-127	468	2600302	Eukaryota
sq34	NC_044491.1	100.000	253	0	0	1	253	117987	117735	1.73e-127	468	2600302	Eukaryota
sq34	MH681881.1	100.000	253	0	0	1	253	65581	65833	1.73e-127	468	2600302	Eukaryota
sq34	MH681881.1	100.000	253	0	0	1	253	117987	117735	1.73e-127	468	2600302	Eukaryota
sq34	MW152967.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	172788	Eukaryota
sq34	MW645084.1	100.000	253	0	0	1	253	70144	70396	1.73e-127	468	1146997	Eukaryota
sq34	MW645084.1	100.000	253	0	0	1	253	154210	153958	1.73e-127	468	1146997	Eukaryota
sq34	MW645082.1	100.000	253	0	0	1	253	70144	70396	1.73e-127	468	1146997	Eukaryota
sq34	MW645082.1	100.000	253	0	0	1	253	154816	154564	1.73e-127	468	1146997	Eukaryota
sq35	MK175613.1	100.000	253	0	0	1	253	520	772	1.73e-127	468	77133	Bacteria
sq35	LR595638.1	100.000	253	0	0	1	253	189	441	1.73e-127	468	77133	Bacteria
sq35	MH999898.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	77133	Bacteria
sq35	LC549940.1	100.000	253	0	0	1	253	520	772	1.73e-127	468	77133	Bacteria
sq35	LC549932.1	100.000	253	0	0	1	253	520	772	1.73e-127	468	77133	Bacteria
sq36	MG001996.1	100.000	253	0	0	1	253	246	498	1.73e-127	468	77133	Bacteria
sq36	KX937173.1	100.000	253	0	0	1	253	469	721	1.73e-127	468	215611	Bacteria
sq36	KX937168.1	100.000	253	0	0	1	253	469	721	1.73e-127	468	215611	Bacteria
sq36	KX937083.1	100.000	253	0	0	1	253	469	721	1.73e-127	468	215611	Bacteria
sq36	CP047941.1	100.000	253	0	0	1	253	532152	532404	1.73e-127	468	1442555	Bacteria
sq36	CP047941.1	100.000	253	0	0	1	253	2134616	2134364	1.73e-127	468	1442555	Bacteria
sq37	MH077375.1	100.000	253	0	0	1	253	443	695	1.73e-127	468	157276	Bacteria
sq37	MH077354.1	100.000	253	0	0	1	253	443	695	1.73e-127	468	157276	Bacteria
sq37	MH077229.1	100.000	253	0	0	1	253	442	694	1.73e-127	468	157276	Bacteria
sq37	MH077066.1	100.000	253	0	0	1	253	442	694	1.73e-127	468	157276	Bacteria
sq37	MH077006.1	100.000	253	0	0	1	253	442	694	1.73e-127	468	157276	Bacteria
sq38	MG002077.1	100.000	253	0	0	1	253	492	744	1.73e-127	468	77133	Bacteria
sq38	MF498122.1	100.000	253	0	0	1	253	491	743	1.73e-127	468	77133	Bacteria
sq38	LT721811.1	100.000	253	0	0	1	253	170	422	1.73e-127	468	77133	Bacteria
sq38	KX609650.1	100.000	253	0	0	1	253	441	693	1.73e-127	468	1211	Bacteria
sq38	OK666292.1	100.000	253	0	0	1	253	170	422	1.73e-127	468	77133	Bacteria
sq39	MN145819.1	100.000	253	0	0	1	253	176	428	1.73e-127	468	77133	Bacteria
sq39	MK603673.1	100.000	253	0	0	1	253	449	701	1.73e-127	468	2026743	Bacteria
sq39	MK603525.1	100.000	253	0	0	1	253	458	710	1.73e-127	468	2026743	Bacteria
sq39	MG875886.1	100.000	253	0	0	1	253	177	429	1.73e-127	468	77133	Bacteria
sq39	MF081465.1	100.000	253	0	0	1	253	177	429	1.73e-127	468	77133	Bacteria
sq40	MG875682.1	100.000	253	0	0	1	253	172	424	1.73e-127	468	77133	Bacteria
sq40	JQ347438.1	100.000	253	0	0	1	253	263	515	1.73e-127	468	77133	Bacteria
sq40	JN018961.1	100.000	253	0	0	1	253	524	776	1.73e-127	468	77133	Bacteria
sq40	JN018954.1	100.000	253	0	0	1	253	524	776	1.73e-127	468	77133	Bacteria
sq40	GQ916153.1	100.000	253	0	0	1	253	186	438	1.73e-127	468	77133	Bacteria
sq41	CP039373.1	100.000	253	0	0	1	253	2081782	2082034	1.73e-127	468	232348	Bacteria
sq41	CP039373.1	100.000	253	0	0	1	253	2351376	2351124	1.73e-127	468	232348	Bacteria
sq41	CP039373.1	100.000	253	0	0	1	253	2674237	2673985	1.73e-127	468	232348	Bacteria
sq41	KX172613.1	100.000	253	0	0	1	253	449	701	1.73e-127	468	77133	Bacteria
sq41	KX504570.1	100.000	253	0	0	1	253	467	719	1.73e-127	468	77133	Bacteria
sq41	KU964665.1	100.000	253	0	0	1	253	151	403	1.73e-127	468	1211	Bacteria
sq41	KF973031.1	100.000	253	0	0	1	253	171	423	1.73e-127	468	77133	Bacteria
sq42	JF929536.1	100.000	253	0	0	1	253	152	404	1.73e-127	468	1211	Bacteria
sq42	JF929529.1	100.000	253	0	0	1	253	152	404	1.73e-127	468	1211	Bacteria
sq42	JF929495.1	100.000	253	0	0	1	253	152	404	1.73e-127	468	1211	Bacteria
sq42	JF929486.1	100.000	253	0	0	1	253	152	404	1.73e-127	468	1211	Bacteria
sq42	JF929484.1	100.000	253	0	0	1	253	152	404	1.73e-127	468	1211	Bacteria
sq43	KU243233.1	98.024	253	5	0	1	253	438	690	3.76e-119	440	77133	Bacteria
sq43	KU243232.1	98.024	253	5	0	1	253	438	690	3.76e-119	440	77133	Bacteria
sq43	KP008699.1	92.095	253	20	0	1	253	493	745	3.90e-94	357	77133	Bacteria
sq43	KP008776.1	91.700	253	21	0	1	253	493	745	1.81e-92	351	77133	Bacteria
sq43	KP008768.1	91.700	253	21	0	1	253	493	745	1.81e-92	351	77133	Bacteria
sq44	MN024990.1	100.000	253	0	0	1	253	20	272	1.73e-127	468	198431	N/A
sq44	KX172552.1	100.000	253	0	0	1	253	505	757	1.73e-127	468	77133	Bacteria
sq44	KT973146.1	100.000	253	0	0	1	253	177	429	1.73e-127	468	198431	N/A
sq44	KP303528.1	100.000	253	0	0	1	253	496	748	1.73e-127	468	77133	Bacteria
sq44	KC508727.1	100.000	253	0	0	1	253	140	392	1.73e-127	468	77133	Bacteria
sq45	KY624547.1	100.000	252	0	0	2	253	9	260	6.21e-127	466	100272	Eukaryota
sq45	JQ217334.1	99.209	253	1	1	1	253	172	423	1.34e-123	455	172788	Eukaryota
sq45	KF373210.1	98.814	253	3	0	1	253	493	745	1.74e-122	451	77133	Bacteria
sq45	GQ413722.1	98.814	253	3	0	1	253	171	423	1.74e-122	451	77133	Bacteria
sq45	MW327769.1	98.419	253	4	0	1	253	2	254	8.09e-121	446	77133	Bacteria
sq46	KT880354.1	100.000	254	0	0	1	254	455	708	4.82e-128	470	114243	Archaea
sq46	KU578413.1	100.000	251	0	0	1	251	454	704	2.24e-126	464	77133	Bacteria
sq46	JQ240797.1	100.000	251	0	0	1	251	455	705	2.24e-126	464	77133	Bacteria
sq46	JQ240760.1	100.000	251	0	0	1	251	455	705	2.24e-126	464	77133	Bacteria
sq46	KT880303.1	99.602	251	1	0	1	251	456	706	1.04e-124	459	77133	Bacteria
sq47	MG875641.1	100.000	253	0	0	1	253	172	424	1.73e-127	468	77133	Bacteria
sq47	KP638906.1	100.000	253	0	0	1	253	520	772	1.73e-127	468	77133	Bacteria
sq47	KR077228.1	100.000	253	0	0	1	253	189	441	1.73e-127	468	77133;165435	Bacteria
sq47	KF917710.1	100.000	253	0	0	1	253	189	441	1.73e-127	468	77133	Bacteria
sq47	HM023346.1	100.000	253	0	0	1	253	4	256	1.73e-127	468	77133	Bacteria
sq48	KY275538.1	100.000	254	0	0	1	254	1	254	4.82e-128	470	77133	Bacteria
sq48	KU578642.1	100.000	254	0	0	1	254	505	758	4.82e-128	470	77133	Bacteria
sq48	KU173677.1	100.000	254	0	0	1	254	190	443	4.82e-128	470	152507	Bacteria
sq48	KU173627.1	100.000	254	0	0	1	254	180	433	4.82e-128	470	152507	Bacteria
sq48	KT731582.1	100.000	254	0	0	1	254	169	422	4.82e-128	470	152507	Bacteria
sq49	EU383036.1	98.024	253	5	0	1	253	154	406	1.05e-119	442	77133	Bacteria
sq49	EU383035.1	98.024	253	5	0	1	253	154	406	3.76e-119	440	77133	Bacteria
sq49	AB364260.1	98.024	253	5	0	1	253	95	347	3.76e-119	440	298328	Bacteria
sq49	AB364254.1	98.024	253	5	0	1	253	95	347	3.76e-119	440	298328	Bacteria
sq49	AB011380.1	98.024	253	5	0	1	253	388	640	3.76e-119	440	73853	Bacteria
sq50	MK588998.1	100.000	253	0	0	1	253	470	722	1.73e-127	468	293400	Bacteria
sq50	MF594185.1	100.000	253	0	0	1	253	421	673	1.73e-127	468	1869227	Bacteria
sq50	CP065359.1	100.000	253	0	0	1	253	333092	333344	1.73e-127	468	2793010	Bacteria
sq50	CP065359.1	99.605	253	0	1	1	253	3552913	3553164	2.89e-125	460	2793010	Bacteria
sq50	CP065359.1	99.213	254	0	2	1	253	3158818	3158566	3.74e-124	457	2793010	Bacteria
sq50	MW828549.1	100.000	253	0	0	1	253	421	673	1.73e-127	468	981384	Bacteria
sq50	MW828509.1	100.000	253	0	0	1	253	421	673	1.73e-127	468	981384	Bacteria
sq51	MT544612.1	99.209	253	2	0	1	253	466	718	3.74e-124	457	2602574	Bacteria
sq51	MG875982.1	99.209	253	2	0	1	253	152	404	3.74e-124	457	77133	Bacteria
sq51	KU243155.1	99.209	253	2	0	1	253	395	647	3.74e-124	457	77133	Bacteria
sq51	JQ516457.1	99.209	253	2	0	1	253	476	728	3.74e-124	457	91750	Bacteria
sq51	JQ515644.1	99.209	253	2	0	1	253	486	738	3.74e-124	457	91750	Bacteria
sq52	KY275699.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	77133	Bacteria
sq52	MG673958.1	100.000	253	0	0	1	253	511	763	1.73e-127	468	1883156	Bacteria
sq52	MF498256.1	100.000	253	0	0	1	253	503	755	1.73e-127	468	77133	Bacteria
sq52	KU648224.1	100.000	253	0	0	1	253	525	777	1.73e-127	468	77133	Bacteria
sq52	KC593300.1	100.000	253	0	0	1	253	506	758	1.73e-127	468	1292069	Bacteria
sq53	ON025218.1	100.000	253	0	0	1	253	342	594	1.73e-127	468	1879320	Bacteria
sq53	OM510274.1	100.000	253	0	0	1	253	420	672	1.73e-127	468	1879320	Bacteria
sq53	OM267672.1	100.000	253	0	0	1	253	419	671	1.73e-127	468	1715692	Bacteria
sq53	MZ443840.1	100.000	253	0	0	1	253	418	670	1.73e-127	468	81569	Bacteria
sq53	MZ437891.1	100.000	253	0	0	1	253	419	671	1.73e-127	468	1879320	Bacteria
sq54	MF498367.1	100.000	253	0	0	1	253	447	699	1.73e-127	468	77133	Bacteria
sq54	LT549202.1	100.000	253	0	0	1	253	439	691	1.73e-127	468	77133	Bacteria
sq54	LT549197.1	100.000	253	0	0	1	253	425	677	1.73e-127	468	77133	Bacteria
sq54	LT549100.1	100.000	253	0	0	1	253	433	685	1.73e-127	468	77133	Bacteria
sq54	MT668167.1	100.000	253	0	0	1	253	169	421	1.73e-127	468	77133	Bacteria
sq55	MN858229.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	77133	Bacteria
sq55	MN858228.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	77133	Bacteria
sq55	MN858227.1	100.000	253	0	0	1	253	1	253	1.73e-127	468	77133	Bacteria
